pl_name,ra,dec,sy_dist
Kepler-32 b,297.8423073,46.5743595,323.847
Kepler-32 c,297.8423073,46.5743595,323.847
Kepler-32 d,297.8423073,46.5743595,323.847
Kepler-32 e,297.8423073,46.5743595,323.847
Kepler-32 f,297.8423073,46.5743595,323.847
Kepler-320 b,293.2135155,46.1751457,826.613
Kepler-320 c,293.2135155,46.1751457,826.613
Kepler-321 b,294.4536991,44.1457626,384.542
Kepler-321 c,294.4536991,44.1457626,384.542
Kepler-322 b,281.3487514,44.2952525,400.48
Kepler-322 c,281.3487514,44.2952525,400.48
Kepler-323 b,291.3822988,38.1274595,454.883
Kepler-323 c,291.3822988,38.1274595,454.883
Kepler-324 b,286.4714473,49.6490933,501.574
Kepler-324 c,286.4714473,49.6490933,501.574
Kepler-324 e,286.4714473,49.6490933,501.574
Kepler-325 b,289.8354219,49.825607,823.242
Kepler-325 c,289.8354219,49.825607,823.242
Kepler-325 d,289.8354219,49.825607,823.242
Kepler-326 b,294.3255898,46.0022646,487.675
Kepler-326 c,294.3255898,46.0022646,487.675
Kepler-326 d,294.3255898,46.0022646,487.675
Kepler-327 b,292.6422963,44.0876251,241.987
Kepler-327 c,292.6422963,44.0876251,241.987
Kepler-327 d,292.6422963,44.0876251,241.987
Kepler-328 b,295.8092756,40.0084866,2213.19
Kepler-328 c,295.8092756,40.0084866,2213.19
Kepler-329 b,299.2681646,45.2272852,439.719
Kepler-329 c,299.2681646,45.2272852,439.719
Kepler-33 b,289.0775348,46.0051696,1209.16
Kepler-33 c,289.0775348,46.0051696,1209.16
Kepler-33 d,289.0775348,46.0051696,1209.16
Kepler-33 e,289.0775348,46.0051696,1209.16
Kepler-33 f,289.0775348,46.0051696,1209.16
Kepler-330 b,288.4474035,44.8017616,717.527
Kepler-330 c,288.4474035,44.8017616,717.527
Kepler-331 b,291.8343455,39.3073462,580.119
Kepler-331 c,291.8343455,39.3073462,580.119
Kepler-331 d,291.8343455,39.3073462,580.119
Kepler-332 b,286.6627811,47.4136938,344.19
Kepler-332 c,286.6627811,47.4136938,344.19
Kepler-332 d,286.6627811,47.4136938,344.19
Kepler-333 b,292.2861201,40.9135429,324.413
Kepler-333 c,292.2861201,40.9135429,324.413
Kepler-334 b,287.1406177,47.1151153,426.59
Kepler-334 c,287.1406177,47.1151153,426.59
Kepler-334 d,287.1406177,47.1151153,426.59
Kepler-335 b,296.0642944,45.4285986,1278.97
Kepler-335 c,296.0642944,45.4285986,1278.97
Kepler-336 b,290.2376224,41.3313637,768.86
Kepler-336 c,290.2376224,41.3313637,768.86
Kepler-336 d,290.2376224,41.3313637,768.86
Kepler-337 b,290.0605123,47.1639533,677.975
Kepler-337 c,290.0605123,47.1639533,677.975
Kepler-338 b,282.9790593,40.7844188,552.798
Kepler-338 c,282.9790593,40.7844188,552.798
Kepler-338 d,282.9790593,40.7844188,552.798
Kepler-338 e,282.9790593,40.7844188,552.798
Kepler-339 b,293.351701,48.4445922,616.637
Kepler-339 c,293.351701,48.4445922,616.637
Kepler-339 d,293.351701,48.4445922,616.637
Kepler-34 b,296.4358022,44.6415369,1800.82
Kepler-340 b,295.933471,40.3005515,808.762
Kepler-340 c,295.933471,40.3005515,808.762
Kepler-341 b,289.8615609,43.4727412,1047.03
Kepler-341 c,289.8615609,43.4727412,1047.03
Kepler-341 d,289.8615609,43.4727412,1047.03
Kepler-341 e,289.8615609,43.4727412,1047.03
Kepler-342 b,292.6780488,46.7266813,781.611
Kepler-342 c,292.6780488,46.7266813,781.611
Kepler-342 d,292.6780488,46.7266813,781.611
Kepler-342 e,292.6780488,46.7266813,781.611
Kepler-343 b,291.960662,42.4329567,927.193
Kepler-343 c,291.960662,42.4329567,927.193
Kepler-344 b,292.4996101,46.3243406,1002.94
Kepler-344 c,292.4996101,46.3243406,1002.94
Kepler-345 b,295.2288521,45.9710432,
Kepler-345 c,295.2288521,45.9710432,
Kepler-346 b,288.0119248,46.1176003,984.105
Kepler-346 c,288.0119248,46.1176003,984.105
Kepler-347 b,289.1995995,49.3056404,1298.88
Kepler-347 c,289.1995995,49.3056404,1298.88
Kepler-347 d,289.1995995,49.3056404,1298.88
Kepler-348 b,297.2550814,40.5483883,570.783
Kepler-348 c,297.2550814,40.5483883,570.783
Kepler-349 b,293.6764689,44.6155972,940.724
Kepler-349 c,293.6764689,44.6155972,940.724
Kepler-35 b,294.496955,46.6896733,1819.17
Kepler-350 b,285.4195845,39.7061009,956.859
Kepler-350 c,285.4195845,39.7061009,956.859
Kepler-350 d,285.4195845,39.7061009,956.859
Kepler-351 b,286.4527949,42.6577891,1083.91
Kepler-351 c,286.4527949,42.6577891,1083.91
Kepler-351 d,286.4527949,42.6577891,1083.91
Kepler-352 b,299.8966237,46.0519022,252.733
Kepler-352 c,299.8966237,46.0519022,252.733
Kepler-352 d,299.8966237,46.0519022,252.733
Kepler-353 b,296.8565596,41.7580749,384.694
Kepler-353 c,296.8565596,41.7580749,384.694
Kepler-354 b,285.7515347,41.3356739,554.064
Kepler-354 c,285.7515347,41.3356739,554.064
Kepler-354 d,285.7515347,41.3356739,554.064
Kepler-355 b,285.7994917,42.8117427,1432.17
Kepler-355 c,285.7994917,42.8117427,1432.17
Kepler-356 b,292.4210998,37.6827919,707.559
Kepler-356 c,292.4210998,37.6827919,707.559
Kepler-357 b,291.2429746,44.0086337,688.573
Kepler-357 c,291.2429746,44.0086337,688.573
Kepler-357 d,291.2429746,44.0086337,688.573
Kepler-358 b,293.2302333,48.2813901,1101.1
Kepler-358 c,293.2302333,48.2813901,1101.1
Kepler-359 b,293.2936129,42.1963497,1443.21
Kepler-359 c,293.2936129,42.1963497,1443.21
Kepler-359 d,293.2936129,42.1963497,1443.21
Kepler-36 b,291.2501859,49.2318073,527.956
Kepler-36 c,291.2501859,49.2318073,527.956
Kepler-360 b,286.2847077,44.7815817,876.044
Kepler-360 c,286.2847077,44.7815817,876.044
Kepler-361 b,296.8034146,46.7411011,930.32
Kepler-361 c,296.8034146,46.7411011,930.32
Kepler-362 b,291.771603,47.5299192,1090.51
Kepler-362 c,291.771603,47.5299192,1090.51
Kepler-363 b,283.1920779,41.3054172,762.596
Kepler-363 c,283.1920779,41.3054172,762.596
Kepler-363 d,283.1920779,41.3054172,762.596
Kepler-364 b,281.5699998,47.3986233,891.462
Kepler-364 c,281.5699998,47.3986233,891.462
Kepler-365 b,295.626564,49.130411,1038.99
Kepler-365 c,295.626564,49.130411,1038.99
Kepler-366 b,296.8520316,49.0844359,1856.28
Kepler-366 c,296.8520316,49.0844359,1856.28
Kepler-367 b,297.292558,49.9817499,188.027
Kepler-367 c,297.292558,49.9817499,188.027
Kepler-368 b,291.880018,45.3878419,770.978
Kepler-368 c,291.880018,45.3878419,770.978
Kepler-369 b,293.6743322,47.9084727,
Kepler-369 c,293.6743322,47.9084727,
Kepler-37 b,284.0592503,44.5183733,63.9207
Kepler-37 c,284.0592503,44.5183733,63.9207
Kepler-37 d,284.0592503,44.5183733,63.9207
Kepler-37 e,284.0592503,44.5183733,63.9207
Kepler-370 b,292.1710683,40.9162381,1167.94
Kepler-370 c,292.1710683,40.9162381,1167.94
Kepler-371 b,292.3264835,38.6575441,813.192
Kepler-371 c,292.3264835,38.6575441,813.192
Kepler-372 b,291.2562253,49.2589288,1493.95
Kepler-372 c,291.2562253,49.2589288,1493.95
Kepler-372 d,291.2562253,49.2589288,1493.95
Kepler-373 b,289.3879904,50.5970115,1090.45
Kepler-373 c,289.3879904,50.5970115,1090.45
Kepler-374 b,294.1378921,42.3704075,1265.61
Kepler-374 c,294.1378921,42.3704075,1265.61
Kepler-374 d,294.1378921,42.3704075,1265.61
Kepler-375 b,288.6178715,48.0983639,1238.81
Kepler-375 c,288.6178715,48.0983639,1238.81
Kepler-376 b,291.6071451,38.4103192,923.067
Kepler-376 c,291.6071451,38.4103192,923.067
Kepler-377 b,295.4220717,38.7356737,823.804
Kepler-377 c,295.4220717,38.7356737,823.804
Kepler-378 b,294.9489697,46.4388673,152.094
Kepler-378 c,294.9489697,46.4388673,152.094
Kepler-379 b,295.7010981,38.9458209,731.274
Kepler-379 c,295.7010981,38.9458209,731.274
Kepler-38 b,286.830312,42.2791434,1174.59
Kepler-380 b,282.3947017,48.7591334,813.713
Kepler-380 c,282.3947017,48.7591334,813.713
Kepler-381 b,285.1828685,43.8310283,267.323
Kepler-381 c,285.1828685,43.8310283,267.323
Kepler-381 d,285.1828685,43.8310283,267.323
Kepler-382 b,299.1362435,45.8699582,935.446
Kepler-382 c,299.1362435,45.8699582,935.446
Kepler-383 b,291.3426078,38.3631616,
Kepler-383 c,291.3426078,38.3631616,
Kepler-384 b,286.0261113,44.7828571,895.678
Kepler-384 c,286.0261113,44.7828571,895.678
Kepler-385 b,294.3385109,50.3365178,1432.61
Kepler-385 c,294.3385109,50.3365178,1432.61
Kepler-385 d,294.3385109,50.3365178,1432.61
Kepler-386 b,289.8589165,48.6938077,882.462
Kepler-386 c,289.8589165,48.6938077,882.462
Kepler-387 b,287.7982699,45.6567655,801.052
Kepler-387 c,287.7982699,45.6567655,801.052
Kepler-388 b,284.8280577,44.6086451,
Kepler-388 c,284.8280577,44.6086451,
Kepler-389 b,291.9600082,44.9000587,816.559
Kepler-389 c,291.9600082,44.9000587,816.559
Kepler-39 b,296.9603348,46.0342954,1057.41
Kepler-390 b,291.6288086,41.2088351,435.277
Kepler-390 c,291.6288086,41.2088351,435.277
Kepler-391 b,290.6218844,51.0573453,869.236
Kepler-391 c,290.6218844,51.0573453,869.236
Kepler-392 b,288.660826,43.3681938,681.428
Kepler-392 c,288.660826,43.3681938,681.428
Kepler-393 b,290.995205,45.192188,881.404
Kepler-393 c,290.995205,45.192188,881.404
Kepler-394 b,296.3019792,50.6723115,1058.72
Kepler-394 c,296.3019792,50.6723115,1058.72
Kepler-394 d,296.3019792,50.6723115,1058.72
Kepler-395 b,293.5111889,45.1366252,421.382
Kepler-395 c,293.5111889,45.1366252,421.382
Kepler-396 b,296.1328135,48.9773095,223.757
Kepler-396 c,296.1328135,48.9773095,223.757
Kepler-397 b,295.8940373,42.3805156,
Kepler-397 c,295.8940373,42.3805156,
Kepler-398 b,291.4688524,40.3437001,177.355
Kepler-398 c,291.4688524,40.3437001,177.355
Kepler-398 d,291.4688524,40.3437001,177.355
Kepler-399 b,299.5017242,40.6707669,740.537
Kepler-399 c,299.5017242,40.6707669,740.537
Kepler-399 d,299.5017242,40.6707669,740.537
Kepler-4 b,285.6154492,50.1357712,487.916
Kepler-40 b,296.8136883,47.5265446,2305.01
Kepler-400 b,290.9444679,40.4800528,845.97
Kepler-400 c,290.9444679,40.4800528,845.97
Kepler-401 b,290.0827494,50.8634361,965.56
Kepler-401 c,290.0827494,50.8634361,965.56
Kepler-401 d,290.0827494,50.8634361,965.56
Kepler-402 b,288.3701976,43.3546109,625.339
Kepler-402 c,288.3701976,43.3546109,625.339
Kepler-402 d,288.3701976,43.3546109,625.339
Kepler-402 e,288.3701976,43.3546109,625.339
Kepler-403 b,289.9214256,46.7445267,840.269
Kepler-403 c,289.9214256,46.7445267,840.269
Kepler-403 d,289.9214256,46.7445267,840.269
Kepler-404 b,286.3985796,45.3435241,812.524
Kepler-404 c,286.3985796,45.3435241,812.524
Kepler-405 b,291.4094615,38.3400107,1065.08
Kepler-405 c,291.4094615,38.3400107,1065.08
Kepler-406 b,291.8481764,44.9682807,364.03
Kepler-406 c,291.8481764,44.9682807,364.03
Kepler-407 b,286.0363025,49.6145027,338.368
Kepler-407 c,286.0363025,49.6145027,338.368
Kepler-408 b,284.7862158,48.4232622,88.7832
Kepler-409 b,293.6792058,46.8527337,68.173
Kepler-41 b,294.5132465,45.9816453,1093.08
Kepler-410 A b,283.1510448,45.1400838,147.527
Kepler-411 b,287.6057027,49.5233937,153.676
Kepler-411 c,287.6057027,49.5233937,153.676
Kepler-411 d,287.6057027,49.5233937,153.676
Kepler-411 e,287.6057027,49.5233937,153.676
Kepler-412 b,286.1103053,43.6809612,1086.24
Kepler-413 b,288.5106679,51.1624235,847.536
Kepler-414 b,297.9615616,48.2443363,413.46
Kepler-414 c,297.9615616,48.2443363,413.46
Kepler-415 b,293.8045041,38.6390517,530.487
Kepler-415 c,293.8045041,38.6390517,530.487
Kepler-416 b,291.5569554,39.2272923,690.819
Kepler-416 c,291.5569554,39.2272923,690.819
Kepler-416 d,291.5569554,39.2272923,690.819
Kepler-417 b,293.8241813,42.779648,973.989
Kepler-417 c,293.8241813,42.779648,973.989
Kepler-418 b,294.4335228,38.3554729,1002.53
Kepler-418 c,294.4335228,38.3554729,1002.53
Kepler-419 b,295.4179125,51.1847629,1011.36
Kepler-419 c,295.4179125,51.1847629,1011.36
Kepler-42 b,292.2196,44.6173667,40.0595
Kepler-42 c,292.2196,44.6173667,40.0595
Kepler-42 d,292.2196,44.6173667,40.0595
Kepler-421 b,283.2568116,45.0876823,348.558
Kepler-422 b,282.6296334,46.3232807,722.795
Kepler-423 b,292.8557189,46.3911883,758.753
Kepler-424 b,298.6249797,48.57745,698.646
Kepler-424 c,298.6249797,48.57745,698.646
Kepler-425 b,290.3579781,40.5676965,646.647
Kepler-426 b,289.4346668,49.473455,843.695
Kepler-427 b,288.2545808,43.7048379,1017.8
Kepler-428 b,290.5817432,40.5773106,686.284
Kepler-43 b,285.2408288,46.6682411,1005.84
Kepler-430 b,292.8085984,49.5794242,917.477
Kepler-430 c,292.8085984,49.5794242,917.477
Kepler-431 b,281.1123072,43.2277663,486.546
Kepler-431 c,281.1123072,43.2277663,486.546
Kepler-431 d,281.1123072,43.2277663,486.546
Kepler-432 b,293.2822344,48.2859173,848.023
Kepler-432 c,293.2822344,48.2859173,848.023
Kepler-433 b,297.5936232,40.9772546,1878.31
Kepler-434 b,293.5863887,42.9288624,1222.54
Kepler-435 b,292.2873012,43.1972542,1418.77
Kepler-436 b,301.7207775,44.4120856,588.867
Kepler-436 c,301.7207775,44.4120856,588.867
Kepler-437 b,297.3473326,44.0269249,
Kepler-438 b,281.6457236,41.9510686,
Kepler-439 b,280.8015188,44.0339733,757.048
Kepler-44 b,300.1023512,45.7621918,1188
Kepler-440 b,285.3500664,41.4523695,301.03
Kepler-441 b,284.566954,49.0127077,268.003
Kepler-442 b,285.3666029,39.2800704,365.965
Kepler-443 b,288.6104839,49.9685458,802.271
Kepler-444 b,289.7528323,41.631884,36.4396
Kepler-444 c,289.7528323,41.631884,36.4396
Kepler-444 d,289.7528323,41.631884,36.4396
Kepler-444 e,289.7528323,41.631884,36.4396
Kepler-444 f,289.7528323,41.631884,36.4396
Kepler-445 b,298.7363395,46.4991236,127.201
Kepler-445 c,298.7363395,46.4991236,127.201
Kepler-445 d,298.7363395,46.4991236,127.201
Kepler-446 b,282.2501047,44.921002,96.339
Kepler-446 c,282.2501047,44.921002,96.339
Kepler-446 d,282.2501047,44.921002,96.339
Kepler-447 b,285.2685283,48.5598835,268.041
Kepler-448 c,297.4537402,41.0110188,399.398
Kepler-449 b,293.732787,41.9006366,241.949
Kepler-449 c,293.732787,41.9006366,241.949
Kepler-45 b,292.8729292,41.0641727,381.949
Kepler-450 b,295.4865821,51.0135237,455.982
Kepler-450 c,295.4865821,51.0135237,455.982
Kepler-450 d,295.4865821,51.0135237,455.982
Kepler-451 c,294.6359173,46.0664076,396.332
Kepler-451 d,294.6359173,46.0664076,396.332
Kepler-452 b,296.003752,44.2775861,551.727
Kepler-453 b,283.2413322,46.3784691,442.846
Kepler-454 b,287.4786474,38.2290751,230.869
Kepler-454 c,287.4786474,38.2290751,230.869
Kepler-454 d,287.4786474,38.2290751,230.869
Kepler-457 d,282.3775397,44.694569,1072.3
Kepler-458 c,297.0454037,46.3286653,1594.74
Kepler-46 b,289.2687388,42.6041819,777.06
Kepler-46 c,289.2687388,42.6041819,777.06
Kepler-46 d,289.2687388,42.6041819,777.06
Kepler-460 c,288.4749028,40.6512848,1274.01
Kepler-461 b,292.2490563,46.1647909,692.158
Kepler-462 b,299.8211502,43.8142793,596.625
Kepler-462 c,299.8211502,43.8142793,596.625
Kepler-463 b,298.9368228,44.8578644,394.804
Kepler-464 b,294.8351052,48.9823204,667.604
Kepler-465 b,284.5557853,46.0638865,553.077
Kepler-466 b,295.6486585,48.4955191,530.122
Kepler-466 c,295.6486585,48.4955191,530.122
Kepler-467 b,287.3629145,38.6497341,466.265
Kepler-468 b,288.9022829,49.3704079,442.871
Kepler-47 b,295.2978883,46.9204303,1025.02
Kepler-47 c,295.2978883,46.9204303,1025.02
Kepler-47 d,295.2978883,46.9204303,1025.02
Kepler-471 b,299.0975167,43.4975851,1249.41
Kepler-472 b,296.5245187,39.2498503,306.602
Kepler-473 b,286.6300796,38.9455907,905.937
Kepler-474 b,292.3215174,43.8811723,841.496
Kepler-475 b,287.051694,40.2114232,280.069
Kepler-476 b,295.1637592,43.9630716,813.535
Kepler-477 b,288.067445,42.355305,
Kepler-478 b,292.4870063,46.196187,
Kepler-479 b,291.0218899,37.7698734,344.901
Kepler-48 b,299.1393094,40.948939,306.738
Kepler-48 c,299.1393094,40.948939,306.738
Kepler-48 d,299.1393094,40.948939,306.738
Kepler-48 e,299.1393094,40.948939,306.738
Kepler-48 f,299.1393094,40.948939,306.738
Kepler-480 b,294.4639165,49.7650473,847.508
Kepler-481 b,291.9069862,49.262076,813.724
Kepler-482 b,296.8229326,48.1077628,313.068
Kepler-483 b,291.6467764,41.8846843,860.355
Kepler-484 b,284.3942844,46.2491109,382.136
Kepler-485 b,294.9963415,50.4700458,1140.95
Kepler-487 b,295.2872318,41.2220033,872.343
Kepler-487 c,295.2872318,41.2220033,872.343
Kepler-487 d,295.2872318,41.2220033,872.343
Kepler-489 b,290.8332412,38.1841851,369.645
Kepler-49 b,292.2945208,40.5918123,311.222
Kepler-49 c,292.2945208,40.5918123,311.222
Kepler-49 d,292.2945208,40.5918123,311.222
Kepler-49 e,292.2945208,40.5918123,311.222
Kepler-490 b,295.025662,46.9559536,1523
Kepler-491 b,287.1305782,42.3501533,630.785
Kepler-493 b,295.3075252,38.8815716,1745.77
Kepler-495 b,285.9307362,39.0981201,658.924
Kepler-495 c,285.9307362,39.0981201,658.924
Kepler-496 b,291.6408978,41.2411044,605.274
Kepler-497 b,290.7659557,38.9279468,1291.98
Kepler-498 b,290.3581592,44.5187225,938.844
Kepler-499 b,295.1099549,43.9151012,556.726
Kepler-5 b,299.4070341,44.0350387,899.777
Kepler-50 b,288.1009312,50.0336844,250.11
Kepler-50 c,288.1009312,50.0336844,250.11
Kepler-500 b,295.9513472,43.8519884,807.48
Kepler-501 b,297.2014919,41.7301534,1125.24
Kepler-501 c,297.2014919,41.7301534,1125.24
Kepler-502 b,291.080133,43.8601911,1591.04
Kepler-504 b,284.9219608,45.9723265,99.0688
Kepler-505 b,287.857953,42.5426758,283.41
Kepler-506 b,284.6351885,40.7198296,228.439
Kepler-507 b,297.0188074,50.409046,391.644
Kepler-508 b,295.4042546,42.9812789,324.618
Kepler-509 b,289.664394,48.706165,332.443
Kepler-51 b,296.4797624,49.9376486,783.831
Kepler-51 c,296.4797624,49.9376486,783.831
Kepler-51 d,296.4797624,49.9376486,783.831
Kepler-510 b,287.6550196,39.2441716,386.177
Kepler-511 b,282.9455384,47.5749181,651.999
Kepler-511 c,282.9455384,47.5749181,651.999
Kepler-512 b,298.2689217,48.9167391,467.375
Kepler-513 b,285.0416235,50.0753913,468.258
Kepler-514 b,286.2471739,50.2423694,455.336
Kepler-515 b,290.493913,52.055611,
Kepler-516 b,295.6087625,38.7357368,687.094
Kepler-517 b,293.6755138,41.2952061,289.907
Kepler-518 b,287.090019,41.3737576,337.901
Kepler-519 b,299.3196708,41.3847447,246.61
Kepler-52 b,286.7380152,49.9757383,321.542
Kepler-52 c,286.7380152,49.9757383,321.542
Kepler-52 d,286.7380152,49.9757383,321.542
Kepler-520 b,293.1802903,41.6177408,623.901
Kepler-520 c,293.1802903,41.6177408,623.901
Kepler-521 b,298.8163801,43.9980203,830.638
Kepler-522 b,288.153973,44.0688154,639.239
Kepler-523 b,284.0611224,45.5068127,253.295
Kepler-524 b,296.8591787,49.1620125,1058.24
Kepler-524 c,296.8591787,49.1620125,1058.24
Kepler-525 b,296.1834239,47.3587776,992.852
Kepler-526 b,297.6509281,47.3962246,666.146
Kepler-527 b,290.957913,47.4062673,750.04
Kepler-528 b,295.6848595,47.7480914,784.23
Kepler-529 b,285.8884067,47.880364,799.008
Kepler-529 c,285.8884067,47.880364,799.008
Kepler-529 d,285.8884067,47.880364,799.008
Kepler-53 b,290.4617926,40.5624966,1366.07
Kepler-53 c,290.4617926,40.5624966,1366.07
Kepler-53 d,290.4617926,40.5624966,1366.07
Kepler-530 b,283.3402948,48.549062,457.709
Kepler-531 b,286.5246582,48.6835481,252.762
Kepler-532 b,298.6609094,48.6063022,312.798
Kepler-533 b,293.6856893,48.8249915,302.955
Kepler-534 b,296.4185696,49.540148,570.659
Kepler-534 c,296.4185696,49.540148,570.659
Kepler-535 b,296.5666587,49.6961742,685.599
Kepler-536 b,297.7363605,49.637101,462.322
Kepler-537 b,289.8805804,51.2769907,439.4
Kepler-538 b,297.4865503,49.6233975,155.956
Kepler-539 b,299.1224639,41.8667953,307.318
Kepler-539 c,299.1224639,41.8667953,307.318
Kepler-54 b,294.7739245,43.0561976,271.701
Kepler-54 c,294.7739245,43.0561976,271.701
Kepler-54 d,294.7739245,43.0561976,271.701
Kepler-540 b,290.6249953,44.8737757,390.374
Kepler-541 b,294.1496529,38.458207,1060.68
Kepler-542 b,292.2149697,38.5485469,436.016
Kepler-543 b,287.2187273,38.8625366,221.802
Kepler-544 b,294.0290734,39.0517893,963.18
Kepler-545 b,290.5663221,40.6920756,818.001
Kepler-546 b,283.257573,40.9904095,1019.65
Kepler-547 b,286.1185888,44.3452063,378.972
Kepler-548 b,299.9059167,45.4396103,751.776
Kepler-549 b,283.0228527,47.2611431,635.145
Kepler-549 c,283.0228527,47.2611431,635.145
Kepler-549 d,283.0228527,47.2611431,635.145
Kepler-55 b,285.1683291,44.0264898,578.796
Kepler-55 c,285.1683291,44.0264898,578.796
Kepler-55 d,285.1683291,44.0264898,578.796
Kepler-55 e,285.1683291,44.0264898,578.796
Kepler-55 f,285.1683291,44.0264898,578.796
Kepler-550 b,297.7001786,47.8637046,531.944
Kepler-551 b,285.485045,48.0543774,311.175
Kepler-552 b,290.7476903,48.2419838,843.689
Kepler-553 b,298.5508922,48.3325405,728.525
Kepler-553 c,298.5508922,48.3325405,728.525
Kepler-554 b,296.4068982,51.3581938,690.525
Kepler-555 b,285.516872,38.9324587,973.121
Kepler-556 b,290.5294799,38.9427306,674.598
Kepler-557 b,293.7084179,41.6151084,2097.12
Kepler-558 b,284.6579709,42.6526751,661.876
Kepler-559 b,296.6368878,43.8027948,776.708
Kepler-56 b,293.7583002,41.871807,912.994
Kepler-56 c,293.7583002,41.871807,912.994
Kepler-56 d,293.7583002,41.871807,912.994
Kepler-560 b,300.2066441,45.0182402,109.308
Kepler-561 b,293.7471107,45.1071981,621.378
Kepler-561 c,293.7471107,45.1071981,621.378
Kepler-562 b,290.1196007,46.2737393,992.769
Kepler-563 b,292.4461832,46.2897548,565.207
Kepler-564 b,296.8383661,46.6263912,863.037
Kepler-565 b,283.6180825,47.1967793,
Kepler-566 b,291.5544735,47.8144362,564.277
Kepler-567 b,297.6726072,48.3023458,558.81
Kepler-568 b,298.1061315,48.4016448,130.645
Kepler-569 b,283.507219,48.552633,638.301
Kepler-57 b,293.6413146,44.6570692,644.14
Kepler-57 c,293.6413146,44.6570692,644.14
Kepler-570 b,290.4376111,48.7918597,568.148
Kepler-571 b,286.5510448,49.418731,723.875
Kepler-572 b,291.221172,50.5813487,504.667
Kepler-573 b,289.5211955,51.2374057,771.471
Kepler-574 b,290.2470519,52.1491051,682.896
Kepler-575 b,286.9638856,37.8296147,853.977
